time_msc	bid	ask	last	volume	buy
2026-02-20 11:30:06.478	41.14	41.15	41.11	1300	False
2026-02-20 11:30:06.480	41.14	41.15	41.12	100	False
2026-02-20 11:30:06.481	41.14	41.15	41.13	1400	False
2026-02-20 11:30:06.486	41.14	41.15	41.12	200	False
2026-02-20 11:30:06.502	41.11	41.12	41.11	100	False
2026-02-20 11:30:06.507	41.11	41.12	41.1	200	False
2026-02-20 11:30:06.540	41.11	41.12	41.12	3700	True
2026-02-20 11:30:06.574	41.11	41.12	41.13	100	True
2026-02-20 11:30:06.726	41.11	41.12	41.12	200	True
2026-02-20 11:30:06.829	41.11	41.12	41.11	100	False
2026-02-20 11:30:06.830	41.11	41.12	41.1	4500	False
2026-02-20 11:30:06.833	41.11	41.12	41.1	500	False
2026-02-20 11:30:06.834	41.11	41.12	41.1	1000	False
2026-02-20 11:30:06.878	41.1	41.12	41.1	700	False
2026-02-20 11:30:06.885	41.1	41.12	41.1	100	False
2026-02-20 11:30:06.892	41.1	41.12	41.1	100	False
2026-02-20 11:30:07.273	41.1	41.12	41.12	1000	True
2026-02-20 11:30:07.333	41.1	41.12	41.1	100	False
2026-02-20 11:30:09.197	41.1	41.12	41.1	2000	False
2026-02-20 11:30:09.200	41.1	41.12	41.1	7100	False
2026-02-20 11:30:09.201	41.1	41.12	41.09	300	False
2026-02-20 11:30:09.201	41.1	41.12	41.08	1200	False
2026-02-20 11:30:09.201	41.1	41.12	41.08	1900	False
2026-02-20 11:30:09.266	41.1	41.12	41.08	100	False
2026-02-20 11:30:09.311	41.08	41.09	41.08	200	False
2026-02-20 11:30:09.324	41.08	41.09	41.07	400	False
2026-02-20 11:30:09.343	41.08	41.09	41.08	3100	False
2026-02-20 11:30:09.343	41.08	41.09	41.09	100	True
2026-02-20 11:30:10.418	41.08	41.09	41.08	100	False
2026-02-20 11:30:11.837	41.07	41.1	41.07	200	False
2026-02-20 11:30:16.222	41.07	41.09	41.07	200	False
2026-02-20 11:30:16.223	41.07	41.09	41.06	200	False
2026-02-20 11:30:16.224	41.07	41.09	41.05	8700	False
2026-02-20 11:30:16.224	41.07	41.09	41.05	900	False
2026-02-20 11:30:16.225	41.07	41.09	41.04	3400	False
2026-02-20 11:30:16.300	41.05	41.07	41.05	300	False
2026-02-20 11:30:16.301	41.05	41.07	41.04	900	False
2026-02-20 11:30:16.307	41.05	41.07	41.03	1200	False
2026-02-20 11:30:16.350	41.05	41.07	41.03	100	False
2026-02-20 11:30:16.358	41.05	41.07	41.03	1500	False
2026-02-20 11:30:16.752	41.03	41.06	41.07	7500	True
2026-02-20 11:30:16.752	41.03	41.06	41.08	3500	True
2026-02-20 11:30:16.755	41.03	41.06	41.09	2100	True
2026-02-20 11:30:16.755	41.03	41.06	41.09	900	True
2026-02-20 11:30:16.884	41.03	41.06	41.08	1100	True
2026-02-20 11:30:16.887	41.03	41.06	41.08	2600	True
2026-02-20 11:30:16.887	41.03	41.06	41.1	1100	True
2026-02-20 11:30:27.896	41.06	41.08	41.06	400	False
2026-02-20 11:30:27.901	41.06	41.08	41.05	100	False
2026-02-20 11:30:27.901	41.06	41.08	41.04	1600	False
2026-02-20 11:30:27.909	41.06	41.08	41.04	900	False
2026-02-20 11:30:31.128	41.03	41.05	41.03	300	False
2026-02-20 11:30:33.122	41.02	41.05	41.02	100	False
2026-02-20 11:30:33.122	41.02	41.05	41.02	4900	False
2026-02-20 11:30:33.791	41.02	41.04	41.04	2400	True
2026-02-20 11:30:33.792	41.02	41.04	41.04	200	True
2026-02-20 11:30:33.793	41.02	41.04	41.04	3400	True
2026-02-20 11:30:33.794	41.02	41.04	41.03	100	True
2026-02-20 11:30:42.338	41.02	41.05	41.05	400	True
2026-02-20 11:30:42.347	41.02	41.05	41.06	100	True
2026-02-20 11:30:42.348	41.02	41.05	41.07	100	True
2026-02-20 11:30:42.352	41.02	41.05	41.07	100	True
2026-02-20 11:30:42.368	41.02	41.05	41.07	400	True
2026-02-20 11:30:57.915	41.05	41.07	41.05	500	False
2026-02-20 11:30:58.088	41.04	41.06	41.04	400	False
2026-02-20 11:31:00.788	41.02	41.05	41.02	300	False
2026-02-20 11:31:04.592	41.0	41.02	41.0	500	False
2026-02-20 11:31:04.598	41.0	41.02	40.99	300	False
2026-02-20 11:31:11.395	40.96	40.98	40.96	600	False
2026-02-20 11:31:30.490	40.96	40.98	40.98	400	True
2026-02-20 11:31:36.796	40.97	41.0	40.97	600	False
2026-02-20 11:31:38.111	40.96	40.99	40.96	1800	False
2026-02-20 11:31:56.608	40.93	40.95	40.95	500	True
2026-02-20 11:32:00.792	40.94	40.96	40.96	300	True
2026-02-20 11:32:07.719	40.97	41.0	41.0	1300	True
2026-02-20 11:32:07.727	40.97	41.0	41.0	1200	True
2026-02-20 11:32:07.727	40.97	41.0	41.01	1900	True
2026-02-20 11:32:07.727	40.97	41.0	41.02	2200	True
2026-02-20 11:32:07.727	40.97	41.0	41.02	100	True
2026-02-20 11:32:10.212	41.0	41.03	41.0	1900	False
2026-02-20 11:32:10.214	41.0	41.03	40.99	800	False
2026-02-20 11:32:10.214	41.0	41.03	40.99	1900	False
2026-02-20 11:32:10.224	41.0	41.03	40.98	3000	False
2026-02-20 11:32:13.905	40.96	40.97	40.96	100	False
2026-02-20 11:32:17.182	40.94	40.97	40.94	100	False
2026-02-20 11:32:17.182	40.94	40.97	40.94	500	False
2026-02-20 11:32:17.208	40.94	40.97	40.94	200	False
2026-02-20 11:32:18.015	40.93	40.94	40.93	200	False
2026-02-20 11:32:23.329	40.91	40.92	40.9	100	False
2026-02-20 11:32:23.329	40.91	40.92	40.9	1200	False
2026-02-20 11:32:23.332	40.91	40.92	40.91	500	False
2026-02-20 11:32:23.339	40.91	40.92	40.91	600	False
2026-02-20 11:32:23.344	40.91	40.92	40.9	100	False
2026-02-20 11:32:41.241	40.91	40.93	40.91	300	False
2026-02-20 11:32:41.249	40.91	40.93	40.91	1000	False
2026-02-20 11:32:50.147	40.89	40.92	40.89	100	False
2026-02-20 11:32:50.147	40.89	40.92	40.89	300	False
2026-02-20 11:32:58.023	40.89	40.92	40.92	400	True
2026-02-20 11:32:58.050	40.89	40.92	40.93	100	True
2026-02-20 11:32:58.089	40.89	40.92	40.94	200	True
2026-02-20 11:32:58.089	40.89	40.92	40.94	1000	True
2026-02-20 11:32:58.167	40.89	40.92	40.95	200	True
2026-02-20 11:32:58.180	40.89	40.92	40.95	1700	True
2026-02-20 11:33:00.290	40.95	40.97	40.95	200	False
2026-02-20 11:33:00.311	40.95	40.97	40.94	200	False
2026-02-20 11:33:03.211	40.92	40.94	40.92	2100	False
2026-02-20 11:33:08.819	40.9	40.93	40.9	300	False
2026-02-20 11:33:12.173	40.9	40.92	40.9	100	False
2026-02-20 11:33:22.138	40.9	40.93	40.9	1100	False
2026-02-20 11:33:22.139	40.9	40.93	40.9	700	False
2026-02-20 11:33:33.707	40.9	40.93	40.9	500	False
2026-02-20 11:33:44.787	40.91	40.93	40.91	200	False
2026-02-20 11:33:44.794	40.91	40.93	40.91	600	False
2026-02-20 11:33:54.948	40.88	40.91	40.88	100	False
2026-02-20 11:33:56.793	40.86	40.88	40.87	400	True
2026-02-20 11:33:56.795	40.86	40.87	40.86	2200	False
2026-02-20 11:33:56.931	40.86	40.87	40.84	1900	False
2026-02-20 11:34:06.514	40.82	40.85	40.82	1000	False
2026-02-20 11:34:06.520	40.82	40.85	40.82	200	False
2026-02-20 11:34:06.536	40.82	40.85	40.82	1000	False
2026-02-20 11:34:06.538	40.82	40.85	40.82	800	False
2026-02-20 11:34:06.563	40.82	40.85	40.82	1000	False
2026-02-20 11:34:06.574	40.82	40.85	40.82	700	False
2026-02-20 11:34:06.654	40.82	40.84	40.82	100	False
2026-02-20 11:34:06.666	40.82	40.84	40.82	100	False
2026-02-20 11:34:09.258	40.83	40.86	40.83	1000	False
2026-02-20 11:34:09.258	40.83	40.86	40.82	3000	False
2026-02-20 11:34:09.258	40.83	40.86	40.82	1000	False
2026-02-20 11:34:12.262	40.82	40.85	40.82	200	False
2026-02-20 11:34:26.321	40.82	40.84	40.84	200	True
2026-02-20 11:34:27.705	40.83	40.86	40.83	2100	False
2026-02-20 11:34:29.023	40.82	40.84	40.84	1500	True
2026-02-20 11:34:29.510	40.83	40.84	40.83	100	False
2026-02-20 11:34:29.510	40.83	40.84	40.83	100	False
2026-02-20 11:34:34.924	40.82	40.84	40.82	800	False
2026-02-20 11:34:34.940	40.81	40.82	40.82	1200	True
2026-02-20 11:34:34.967	40.81	40.82	40.82	100	True
2026-02-20 11:34:39.557	40.81	40.82	40.82	900	True
2026-02-20 11:34:53.212	40.81	40.83	40.81	7000	False
2026-02-20 11:34:53.212	40.81	40.83	40.8	1000	False
2026-02-20 11:35:08.441	40.79	40.83	40.79	1000	False
2026-02-20 11:35:20.513	40.81	40.84	40.81	500	False
2026-02-20 11:35:20.513	40.81	40.84	40.8	2900	False
2026-02-20 11:35:20.513	40.81	40.84	40.8	1600	False
2026-02-20 11:35:28.528	40.79	40.82	40.82	1400	True
2026-02-20 11:35:39.845	40.79	40.81	40.79	20000	False
2026-02-20 11:35:39.846	40.79	40.81	40.79	200	False
2026-02-20 11:35:47.203	40.78	40.8	40.78	100	False
2026-02-20 11:35:58.878	40.78	40.79	40.78	100	False
2026-02-20 11:35:58.925	40.78	40.79	40.76	100	False
2026-02-20 11:36:00.651	40.75	40.76	40.76	200	True
2026-02-20 11:36:02.473	40.75	40.77	40.75	800	False
2026-02-20 11:36:02.502	40.75	40.77	40.74	100	False
2026-02-20 11:36:02.546	40.75	40.77	40.74	100	False
2026-02-20 11:36:03.337	40.73	40.75	40.73	400	False
2026-02-20 11:36:04.864	40.73	40.75	40.73	4700	False
2026-02-20 11:36:04.864	40.73	40.75	40.72	3900	False
2026-02-20 11:36:07.814	40.72	40.74	40.72	2000	False
2026-02-20 11:36:07.814	40.72	40.74	40.71	2200	False
2026-02-20 11:36:07.814	40.72	40.74	40.7	800	False
2026-02-20 11:36:08.350	40.7	40.73	40.73	100	True
2026-02-20 11:36:12.703	40.72	40.74	40.72	200	False
2026-02-20 11:36:13.734	40.7	40.72	40.72	100	True
2026-02-20 11:36:15.412	40.7	40.72	40.72	600	True
2026-02-20 11:36:17.703	40.7	40.72	40.72	2200	True
2026-02-20 11:36:17.766	40.7	40.72	40.71	100	True
2026-02-20 11:36:17.880	40.7	40.72	40.7	5600	False
2026-02-20 11:36:18.151	40.7	40.72	40.7	500	False
2026-02-20 11:36:19.349	40.68	40.71	40.71	1500	True
2026-02-20 11:36:19.349	40.68	40.71	40.72	3400	True
2026-02-20 11:36:22.138	40.7	40.73	40.7	1600	False
2026-02-20 11:36:27.137	40.72	40.75	40.72	1200	False
2026-02-20 11:36:32.990	40.69	40.71	40.69	100	False
2026-02-20 11:36:32.993	40.69	40.71	40.68	600	False
2026-02-20 11:36:32.993	40.69	40.71	40.68	800	False
2026-02-20 11:36:32.993	40.69	40.71	40.67	5000	False
